Energy (keV), Spectra Total, Spectra Lines, Spectra Bremsstrahlung
34.6575, 317.575, 0, 317.575
34.6625, 317.474, 0, 317.474
34.6675, 317.372, 0, 317.372
34.6725, 317.271, 0, 317.271
34.6775, 317.169, 0, 317.169
34.6825, 317.068, 0, 317.068
34.6875, 316.966, 0, 316.966
34.6925, 316.865, 0, 316.865
34.6975, 316.763, 0, 316.763
34.7025, 316.662, 0, 316.662
34.7075, 316.613, 0, 316.613
34.7125, 316.512, 0, 316.512
34.7175, 316.411, 0, 316.411
34.7225, 316.31, 0, 316.31
34.7275, 316.209, 0, 316.209
34.7325, 316.107, 0, 316.107
34.7375, 316.006, 0, 316.006
34.7425, 315.905, 0, 315.905
34.7475, 315.804, 0, 315.804
34.7525, 315.703, 0, 315.703
34.7575, 315.602, 0, 315.602
34.7625, 315.501, 0, 315.501
34.7675, 315.4, 0, 315.4
34.7725, 315.299, 0, 315.299
34.7775, 315.199, 0, 315.199
34.7825, 315.098, 0, 315.098
34.7875, 314.997, 0, 314.997
34.7925, 314.896, 0, 314.896
34.7975, 314.795, 0, 314.795
34.8025, 314.695, 0, 314.695
34.8075, 314.594, 0, 314.594
34.8125, 314.493, 0, 314.493
34.8175, 314.393, 0, 314.393
34.8225, 314.292, 0, 314.292
34.8275, 314.192, 0, 314.192
34.8325, 314.091, 0, 314.091
34.8375, 314.04, 0, 314.04
34.8425, 313.939, 0, 313.939
34.8475, 313.839, 0, 313.839
34.8525, 313.739, 0, 313.739
34.8575, 313.638, 0, 313.638
34.8625, 313.538, 0, 313.538
34.8675, 313.438, 0, 313.438
34.8725, 313.337, 0, 313.337
34.8775, 313.237, 0, 313.237
34.8825, 313.137, 0, 313.137
34.8875, 313.037, 0, 313.037
34.8925, 312.937, 0, 312.937
34.8975, 312.837, 0, 312.837
34.9025, 312.737, 0, 312.737
34.9075, 312.637, 0, 312.637
34.9125, 312.537, 0, 312.537
34.9175, 312.437, 0, 312.437
34.9225, 312.337, 0, 312.337
34.9275, 312.237, 0, 312.237
34.9325, 312.137, 0, 312.137
34.9375, 312.037, 0, 312.037
34.9425, 311.937, 0, 311.937
34.9475, 311.837, 0, 311.837
34.9525, 311.738, 0, 311.738
34.9575, 311.638, 0, 311.638
34.9625, 311.538, 0, 311.538
34.9675, 311.439, 0, 311.439
34.9725, 311.339, 0, 311.339
34.9775, 311.239, 0, 311.239
34.9825, 311.14, 0, 311.14
34.9875, 311.04, 0, 311.04
34.9925, 310.941, 0, 310.941
34.9975, 310.841, 0, 310.841
35.0025, 310.742, 0, 310.742
35.0075, 310.642, 0, 310.642
35.0125, 310.543, 0, 310.543
35.0175, 310.444, 0, 310.444
35.0225, 310.344, 0, 310.344
35.0275, 310.245, 0, 310.245
35.0325, 310.146, 0, 310.146
35.0375, 310.047, 0, 310.047
35.0425, 309.947, 0, 309.947
35.0475, 309.848, 0, 309.848
35.0525, 309.749, 0, 309.749
35.0575, 309.65, 0, 309.65
35.0625, 309.551, 0, 309.551
35.0675, 309.452, 0, 309.452
35.0725, 309.353, 0, 309.353
35.0775, 309.254, 0, 309.254
35.0825, 309.155, 0, 309.155
35.0875, 309.056, 0, 309.056
35.0925, 308.957, 0, 308.957
35.0975, 308.858, 0, 308.858
35.1025, 308.759, 0, 308.759
35.1075, 308.661, 0, 308.661
35.1125, 308.562, 0, 308.562
35.1175, 308.463, 0, 308.463
35.1225, 308.364, 0, 308.364
35.1275, 308.266, 0, 308.266
35.1325, 308.167, 0, 308.167
35.1375, 308.068, 0, 308.068
35.1425, 307.97, 0, 307.97
35.1475, 307.871, 0, 307.871
35.1525, 307.773, 0, 307.773
35.1575, 307.674, 0, 307.674
35.1625, 307.576, 0, 307.576
35.1675, 307.477, 0, 307.477
35.1725, 307.379, 0, 307.379
35.1775, 307.281, 0, 307.281
35.1825, 307.182, 0, 307.182
35.1875, 307.084, 0, 307.084
35.1925, 306.986, 0, 306.986
35.1975, 306.887, 0, 306.887
35.2025, 306.789, 0, 306.789
35.2075, 306.691, 0, 306.691
35.2125, 306.593, 0, 306.593
35.2175, 306.495, 0, 306.495
35.2225, 306.397, 0, 306.397
35.2275, 306.299, 0, 306.299
35.2325, 306.201, 0, 306.201
35.2375, 306.103, 0, 306.103
35.2425, 306.005, 0, 306.005
35.2475, 305.907, 0, 305.907
35.2525, 305.809, 0, 305.809
35.2575, 305.711, 0, 305.711
35.2625, 305.613, 0, 305.613
35.2675, 305.515, 0, 305.515
35.2725, 305.417, 0, 305.417
35.2775, 305.32, 0, 305.32
35.2825, 305.222, 0, 305.222
35.2875, 305.124, 0, 305.124
35.2925, 305.027, 0, 305.027
35.2975, 304.929, 0, 304.929
35.3025, 304.831, 0, 304.831
35.3075, 304.734, 0, 304.734
35.3125, 304.636, 0, 304.636
35.3175, 304.539, 0, 304.539
35.3225, 304.441, 0, 304.441
35.3275, 304.344, 0, 304.344
35.3325, 304.246, 0, 304.246
35.3375, 304.149, 0, 304.149
35.3425, 304.052, 0, 304.052
35.3475, 303.954, 0, 303.954
35.3525, 303.857, 0, 303.857
35.3575, 303.76, 0, 303.76
35.3625, 303.662, 0, 303.662
35.3675, 303.565, 0, 303.565
35.3725, 303.468, 0, 303.468
35.3775, 303.371, 0, 303.371
35.3825, 303.274, 0, 303.274
35.3875, 303.177, 0, 303.177
35.3925, 303.08, 0, 303.08
35.3975, 302.983, 0, 302.983
35.4025, 302.886, 0, 302.886
35.4075, 302.789, 0, 302.789
35.4125, 302.692, 0, 302.692
35.4175, 302.595, 0, 302.595
35.4225, 302.498, 0, 302.498
35.4275, 302.401, 0, 302.401
35.4325, 302.304, 0, 302.304
35.4375, 302.208, 0, 302.208
35.4425, 302.111, 0, 302.111
35.4475, 302.014, 0, 302.014
35.4525, 301.917, 0, 301.917
35.4575, 301.821, 0, 301.821
35.4625, 301.724, 0, 301.724
35.4675, 301.628, 0, 301.628
35.4725, 301.531, 0, 301.531
35.4775, 301.434, 0, 301.434
35.4825, 301.338, 0, 301.338
35.4875, 301.241, 0, 301.241
35.4925, 301.145, 0, 301.145
35.4975, 301.049, 0, 301.049
35.5025, 300.952, 0, 300.952
35.5075, 300.856, 0, 300.856
35.5125, 300.76, 0, 300.76
35.5175, 300.663, 0, 300.663
35.5225, 300.567, 0, 300.567
35.5275, 300.471, 0, 300.471
35.5325, 300.375, 0, 300.375
35.5375, 300.278, 0, 300.278
35.5425, 300.182, 0, 300.182
35.5475, 300.086, 0, 300.086
35.5525, 299.99, 0, 299.99
35.5575, 299.894, 0, 299.894
35.5625, 299.798, 0, 299.798
35.5675, 299.702, 0, 299.702
35.5725, 299.606, 0, 299.606
35.5775, 299.51, 0, 299.51
35.5825, 299.414, 0, 299.414
35.5875, 299.318, 0, 299.318
35.5925, 299.222, 0, 299.222
35.5975, 299.127, 0, 299.127
35.6025, 299.031, 0, 299.031
35.6075, 298.935, 0, 298.935
35.6125, 298.839, 0, 298.839
35.6175, 298.744, 0, 298.744
35.6225, 298.648, 0, 298.648
35.6275, 298.601, 0, 298.601
35.6325, 298.506, 0, 298.506
35.6375, 298.41, 0, 298.41
35.6425, 298.314, 0, 298.314
35.6475, 298.219, 0, 298.219
35.6525, 298.123, 0, 298.123
35.6575, 298.028, 0, 298.028
35.6625, 297.932, 0, 297.932
35.6675, 297.837, 0, 297.837
35.6725, 297.742, 0, 297.742
35.6775, 297.646, 0, 297.646
35.6825, 297.551, 0, 297.551
35.6875, 297.455, 0, 297.455
35.6925, 297.36, 0, 297.36
35.6975, 297.265, 0, 297.265
35.7025, 297.169, 0, 297.169
35.7075, 297.074, 0, 297.074
35.7125, 296.979, 0, 296.979
35.7175, 296.884, 0, 296.884
35.7225, 296.788, 0, 296.788
35.7275, 296.693, 0, 296.693
35.7325, 296.598, 0, 296.598
35.7375, 296.503, 0, 296.503
35.7425, 296.408, 0, 296.408
35.7475, 296.312, 0, 296.312
35.7525, 296.217, 0, 296.217
35.7575, 296.122, 0, 296.122
35.7625, 296.073, 0, 296.073
35.7675, 295.977, 0, 295.977
35.7725, 295.882, 0, 295.882
35.7775, 295.787, 0, 295.787
35.7825, 295.692, 0, 295.692
35.7875, 295.597, 0, 295.597
35.7925, 295.502, 0, 295.502
35.7975, 295.407, 0, 295.407
35.8025, 295.312, 0, 295.312
35.8075, 295.216, 0, 295.216
35.8125, 295.121, 0, 295.121
35.8175, 295.026, 0, 295.026
35.8225, 294.931, 0, 294.931
35.8275, 294.836, 0, 294.836
35.8325, 294.741, 0, 294.741
35.8375, 294.645, 0, 294.645
35.8425, 294.55, 0, 294.55
35.8475, 294.455, 0, 294.455
35.8525, 294.36, 0, 294.36
35.8575, 294.264, 0, 294.264
35.8625, 294.169, 0, 294.169
35.8675, 294.074, 0, 294.074
35.8725, 293.978, 0, 293.978
35.8775, 293.883, 0, 293.883
35.8825, 293.788, 0, 293.788
35.8875, 293.692, 0, 293.692
35.8925, 293.597, 0, 293.597
35.8975, 293.502, 0, 293.502
35.9025, 293.406, 0, 293.406
35.9075, 293.311, 0, 293.311
35.9125, 293.215, 0, 293.215
35.9175, 293.119, 0, 293.119
35.9225, 293.024, 0, 293.024
35.9275, 292.928, 0, 292.928
35.9325, 292.833, 0, 292.833
35.9375, 292.737, 0, 292.737
35.9425, 292.641, 0, 292.641
35.9475, 292.546, 0, 292.546
35.9525, 292.45, 0, 292.45
35.9575, 292.354, 0, 292.354
35.9625, 292.258, 0, 292.258
35.9675, 292.162, 0, 292.162
35.9725, 292.067, 0, 292.067
35.9775, 291.971, 0, 291.971
35.9825, 291.875, 0, 291.875
35.9875, 291.779, 0, 291.779
35.9925, 291.683, 0, 291.683
35.9975, 291.587, 0, 291.587
36.0025, 291.491, 0, 291.491
36.0075, 291.395, 0, 291.395
36.0125, 291.299, 0, 291.299
36.0175, 291.203, 0, 291.203
36.0225, 291.107, 0, 291.107
36.0275, 291.01, 0, 291.01
36.0325, 290.914, 0, 290.914
36.0375, 290.818, 0, 290.818
36.0425, 290.722, 0, 290.722
36.0475, 290.626, 0, 290.626
36.0525, 290.53, 0, 290.53
36.0575, 290.434, 0, 290.434
36.0625, 290.337, 0, 290.337
36.0675, 290.241, 0, 290.241
36.0725, 290.145, 0, 290.145
36.0775, 290.049, 0, 290.049
36.0825, 289.953, 0, 289.953
36.0875, 289.856, 0, 289.856
36.0925, 289.76, 0, 289.76
36.0975, 289.664, 0, 289.664
36.1025, 289.568, 0, 289.568
36.1075, 289.471, 0, 289.471
36.1125, 289.375, 0, 289.375
36.1175, 289.279, 0, 289.279
36.1225, 289.183, 0, 289.183
36.1275, 289.087, 0, 289.087
36.1325, 288.991, 0, 288.991
36.1375, 288.894, 0, 288.894
36.1425, 288.798, 0, 288.798
36.1475, 288.702, 0, 288.702
36.1525, 288.606, 0, 288.606
36.1575, 288.51, 0, 288.51
36.1625, 288.414, 0, 288.414
36.1675, 288.318, 0, 288.318
36.1725, 288.222, 0, 288.222
36.1775, 288.126, 0, 288.126
36.1825, 288.03, 0, 288.03
36.1875, 287.934, 0, 287.934
36.1925, 287.838, 0, 287.838
36.1975, 287.742, 0, 287.742
36.2025, 287.646, 0, 287.646
36.2075, 287.55, 0, 287.55
36.2125, 287.454, 0, 287.454
36.2175, 287.358, 0, 287.358
36.2225, 287.263, 0, 287.263
36.2275, 287.167, 0, 287.167
36.2325, 287.071, 0, 287.071
36.2375, 286.975, 0, 286.975
36.2425, 286.88, 0, 286.88
36.2475, 286.784, 0, 286.784
36.2525, 286.688, 0, 286.688
36.2575, 286.593, 0, 286.593
36.2625, 286.497, 0, 286.497
36.2675, 286.401, 0, 286.401
36.2725, 286.306, 0, 286.306
36.2775, 286.21, 0, 286.21
36.2825, 286.115, 0, 286.115
36.2875, 286.019, 0, 286.019
36.2925, 285.924, 0, 285.924
36.2975, 285.829, 0, 285.829
36.3025, 285.733, 0, 285.733
36.3075, 285.638, 0, 285.638
36.3125, 285.543, 0, 285.543
36.3175, 285.447, 0, 285.447
36.3225, 285.352, 0, 285.352
36.3275, 285.257, 0, 285.257
36.3325, 285.162, 0, 285.162
36.3375, 285.066, 0, 285.066
36.3425, 284.971, 0, 284.971
36.3475, 284.876, 0, 284.876
36.3525, 284.781, 0, 284.781
36.3575, 284.686, 0, 284.686
36.3625, 284.591, 0, 284.591
36.3675, 284.496, 0, 284.496
36.3725, 284.401, 0, 284.401
36.3775, 284.306, 0, 284.306
36.3825, 284.212, 0, 284.212
36.3875, 284.117, 0, 284.117
36.3925, 284.022, 0, 284.022
36.3975, 283.927, 0, 283.927
36.4025, 283.833, 0, 283.833
36.4075, 283.738, 0, 283.738
36.4125, 283.643, 0, 283.643
36.4175, 283.549, 0, 283.549
36.4225, 283.454, 0, 283.454
36.4275, 283.36, 0, 283.36
36.4325, 283.265, 0, 283.265
36.4375, 283.171, 0, 283.171
36.4425, 283.076, 0, 283.076
36.4475, 282.982, 0, 282.982
36.4525, 282.888, 0, 282.888
36.4575, 282.793, 0, 282.793
36.4625, 282.699, 0, 282.699
36.4675, 282.605, 0, 282.605
36.4725, 282.511, 0, 282.511
36.4775, 282.417, 0, 282.417
36.4825, 282.323, 0, 282.323
36.4875, 282.229, 0, 282.229
36.4925, 282.135, 0, 282.135
36.4975, 282.041, 0, 282.041
36.5025, 281.947, 0, 281.947
36.5075, 281.853, 0, 281.853
36.5125, 281.76, 0, 281.76
36.5175, 281.666, 0, 281.666
36.5225, 281.572, 0, 281.572
36.5275, 281.479, 0, 281.479
36.5325, 281.385, 0, 281.385
36.5375, 281.292, 0, 281.292
36.5425, 281.198, 0, 281.198
36.5475, 281.105, 0, 281.105
36.5525, 281.011, 0, 281.011
36.5575, 280.918, 0, 280.918
36.5625, 280.871, 0, 280.871
36.5675, 280.777, 0, 280.777
36.5725, 280.684, 0, 280.684
36.5775, 280.591, 0, 280.591
36.5825, 280.498, 0, 280.498
36.5875, 280.406, 0, 280.406
36.5925, 280.313, 0, 280.313
36.5975, 280.22, 0, 280.22
36.6025, 280.127, 0, 280.127
36.6075, 280.035, 0, 280.035
36.6125, 279.942, 0, 279.942
36.6175, 279.85, 0, 279.85
36.6225, 279.757, 0, 279.757
36.6275, 279.665, 0, 279.665
36.6325, 279.573, 0, 279.573
36.6375, 279.48, 0, 279.48
36.6425, 279.388, 0, 279.388
36.6475, 279.296, 0, 279.296
36.6525, 279.204, 0, 279.204
36.6575, 279.112, 0, 279.112
36.6625, 279.02, 0, 279.02
36.6675, 278.929, 0, 278.929
36.6725, 278.837, 0, 278.837
36.6775, 278.745, 0, 278.745
36.6825, 278.654, 0, 278.654
36.6875, 278.562, 0, 278.562
36.6925, 278.471, 0, 278.471
36.6975, 278.422, 0, 278.422
36.7025, 278.33, 0, 278.33
36.7075, 278.239, 0, 278.239
36.7125, 278.148, 0, 278.148
36.7175, 278.057, 0, 278.057
36.7225, 277.966, 0, 277.966
36.7275, 277.875, 0, 277.875
36.7325, 277.784, 0, 277.784
36.7375, 277.693, 0, 277.693
36.7425, 277.602, 0, 277.602
36.7475, 277.512, 0, 277.512
36.7525, 277.421, 0, 277.421
36.7575, 277.33, 0, 277.33
36.7625, 277.24, 0, 277.24
36.7675, 277.149, 0, 277.149
36.7725, 277.059, 0, 277.059
36.7775, 276.969, 0, 276.969
36.7825, 276.878, 0, 276.878
36.7875, 276.788, 0, 276.788
36.7925, 276.698, 0, 276.698
36.7975, 276.608, 0, 276.608
36.8025, 276.518, 0, 276.518
36.8075, 276.428, 0, 276.428
36.8125, 276.338, 0, 276.338
36.8175, 276.248, 0, 276.248
36.8225, 276.158, 0, 276.158
36.8275, 276.068, 0, 276.068
36.8325, 275.979, 0, 275.979
36.8375, 275.889, 0, 275.889
36.8425, 275.799, 0, 275.799
36.8475, 275.709, 0, 275.709
36.8525, 275.62, 0, 275.62
36.8575, 275.53, 0, 275.53
36.8625, 275.441, 0, 275.441
36.8675, 275.351, 0, 275.351
36.8725, 275.262, 0, 275.262
36.8775, 275.173, 0, 275.173
36.8825, 275.083, 0, 275.083
36.8875, 274.994, 0, 274.994
36.8925, 274.905, 0, 274.905
36.8975, 274.816, 0, 274.816
36.9025, 274.726, 0, 274.726
36.9075, 274.637, 0, 274.637
36.9125, 274.548, 0, 274.548
36.9175, 274.459, 0, 274.459
36.9225, 274.37, 0, 274.37
36.9275, 274.281, 0, 274.281
36.9325, 274.192, 0, 274.192
36.9375, 274.103, 0, 274.103
36.9425, 274.014, 0, 274.014
36.9475, 273.925, 0, 273.925
36.9525, 273.837, 0, 273.837
36.9575, 273.748, 0, 273.748
36.9625, 273.659, 0, 273.659
36.9675, 273.57, 0, 273.57
36.9725, 273.482, 0, 273.482
36.9775, 273.393, 0, 273.393
36.9825, 273.304, 0, 273.304
36.9875, 273.216, 0, 273.216
36.9925, 273.127, 0, 273.127
36.9975, 273.038, 0, 273.038
37.0025, 272.95, 0, 272.95
37.0075, 272.861, 0, 272.861
37.0125, 272.773, 0, 272.773
37.0175, 272.685, 0, 272.685
37.0225, 272.596, 0, 272.596
37.0275, 272.508, 0, 272.508
37.0325, 272.419, 0, 272.419
37.0375, 272.331, 0, 272.331
37.0425, 272.243, 0, 272.243
37.0475, 272.155, 0, 272.155
37.0525, 272.066, 0, 272.066
37.0575, 271.978, 0, 271.978
37.0625, 271.89, 0, 271.89
37.0675, 271.802, 0, 271.802
37.0725, 271.714, 0, 271.714
37.0775, 271.626, 0, 271.626
37.0825, 271.538, 0, 271.538
37.0875, 271.45, 0, 271.45
37.0925, 271.362, 0, 271.362
37.0975, 271.274, 0, 271.274
37.1025, 271.186, 0, 271.186
37.1075, 271.098, 0, 271.098
37.1125, 271.01, 0, 271.01
37.1175, 270.922, 0, 270.922
37.1225, 270.834, 0, 270.834
37.1275, 270.747, 0, 270.747
37.1325, 270.659, 0, 270.659
37.1375, 270.571, 0, 270.571
37.1425, 270.483, 0, 270.483
37.1475, 270.396, 0, 270.396
37.1525, 270.308, 0, 270.308
37.1575, 270.22, 0, 270.22
37.1625, 270.133, 0, 270.133
37.1675, 270.045, 0, 270.045
37.1725, 269.958, 0, 269.958
37.1775, 269.87, 0, 269.87
37.1825, 269.783, 0, 269.783
37.1875, 269.695, 0, 269.695
37.1925, 269.608, 0, 269.608
37.1975, 269.52, 0, 269.52
37.2025, 269.433, 0, 269.433
37.2075, 269.346, 0, 269.346
37.2125, 269.258, 0, 269.258
37.2175, 269.171, 0, 269.171
37.2225, 269.084, 0, 269.084
37.2275, 268.997, 0, 268.997
37.2325, 268.909, 0, 268.909
37.2375, 268.822, 0, 268.822
37.2425, 268.735, 0, 268.735
37.2475, 268.648, 0, 268.648
37.2525, 268.561, 0, 268.561
37.2575, 268.474, 0, 268.474
37.2625, 268.387, 0, 268.387
37.2675, 268.3, 0, 268.3
37.2725, 268.213, 0, 268.213
37.2775, 268.126, 0, 268.126
37.2825, 268.039, 0, 268.039
37.2875, 267.952, 0, 267.952
37.2925, 267.865, 0, 267.865
37.2975, 267.778, 0, 267.778
37.3025, 267.691, 0, 267.691
37.3075, 267.605, 0, 267.605
37.3125, 267.518, 0, 267.518
37.3175, 267.431, 0, 267.431
37.3225, 267.344, 0, 267.344
37.3275, 267.258, 0, 267.258
37.3325, 267.171, 0, 267.171
37.3375, 267.085, 0, 267.085
37.3425, 266.998, 0, 266.998
37.3475, 266.911, 0, 266.911
37.3525, 266.825, 0, 266.825
37.3575, 266.738, 0, 266.738
37.3625, 266.652, 0, 266.652
37.3675, 266.565, 0, 266.565
37.3725, 266.479, 0, 266.479
37.3775, 266.393, 0, 266.393
37.3825, 266.306, 0, 266.306
37.3875, 266.22, 0, 266.22
37.3925, 266.134, 0, 266.134
37.3975, 266.047, 0, 266.047
37.4025, 265.961, 0, 265.961
37.4075, 265.875, 0, 265.875
37.4125, 265.789, 0, 265.789
37.4175, 265.702, 0, 265.702
37.4225, 265.616, 0, 265.616
37.4275, 265.53, 0, 265.53
37.4325, 265.444, 0, 265.444
37.4375, 265.358, 0, 265.358
37.4425, 265.272, 0, 265.272
37.4475, 265.186, 0, 265.186
37.4525, 265.1, 0, 265.1
37.4575, 265.014, 0, 265.014
37.4625, 264.928, 0, 264.928
37.4675, 264.842, 0, 264.842
37.4725, 264.756, 0, 264.756
37.4775, 264.671, 0, 264.671
37.4825, 264.585, 0, 264.585
37.4875, 264.499, 0, 264.499
37.4925, 264.413, 0, 264.413
37.4975, 264.328, 0, 264.328
37.5025, 264.242, 0, 264.242
37.5075, 264.199, 0, 264.199
37.5125, 264.113, 0, 264.113
37.5175, 264.027, 0, 264.027
37.5225, 263.942, 0, 263.942
37.5275, 263.856, 0, 263.856
37.5325, 263.771, 0, 263.771
37.5375, 263.685, 0, 263.685
37.5425, 263.6, 0, 263.6
37.5475, 263.514, 0, 263.514
37.5525, 263.429, 0, 263.429
37.5575, 263.344, 0, 263.344
37.5625, 263.258, 0, 263.258
37.5675, 263.173, 0, 263.173
37.5725, 263.088, 0, 263.088
37.5775, 263.002, 0, 263.002
37.5825, 262.917, 0, 262.917
37.5875, 262.832, 0, 262.832
37.5925, 262.747, 0, 262.747
37.5975, 262.661, 0, 262.661
37.6025, 262.576, 0, 262.576
37.6075, 262.491, 0, 262.491
37.6125, 262.406, 0, 262.406
37.6175, 262.321, 0, 262.321
37.6225, 262.236, 0, 262.236
37.6275, 262.151, 0, 262.151
37.6325, 262.066, 0, 262.066
37.6375, 261.981, 0, 261.981
37.6425, 261.936, 0, 261.936
37.6475, 261.851, 0, 261.851
37.6525, 261.766, 0, 261.766
37.6575, 261.681, 0, 261.681
37.6625, 261.596, 0, 261.596
37.6675, 261.512, 0, 261.512
37.6725, 261.427, 0, 261.427
37.6775, 261.342, 0, 261.342
37.6825, 261.257, 0, 261.257
37.6875, 261.173, 0, 261.173
37.6925, 261.088, 0, 261.088
37.6975, 261.004, 0, 261.004
37.7025, 260.919, 0, 260.919
37.7075, 260.834, 0, 260.834
37.7125, 260.75, 0, 260.75
37.7175, 260.665, 0, 260.665
37.7225, 260.581, 0, 260.581
37.7275, 260.496, 0, 260.496
37.7325, 260.412, 0, 260.412
37.7375, 260.328, 0, 260.328
37.7425, 260.243, 0, 260.243
37.7475, 260.159, 0, 260.159
37.7525, 260.075, 0, 260.075
37.7575, 259.99, 0, 259.99
37.7625, 259.906, 0, 259.906
37.7675, 259.822, 0, 259.822
37.7725, 259.738, 0, 259.738
37.7775, 259.654, 0, 259.654
37.7825, 259.569, 0, 259.569
37.7875, 259.485, 0, 259.485
37.7925, 259.401, 0, 259.401
37.7975, 259.317, 0, 259.317
37.8025, 259.233, 0, 259.233
37.8075, 259.149, 0, 259.149
37.8125, 259.065, 0, 259.065
37.8175, 258.981, 0, 258.981
37.8225, 258.897, 0, 258.897
37.8275, 258.813, 0, 258.813
37.8325, 258.729, 0, 258.729
37.8375, 258.646, 0, 258.646
37.8425, 258.562, 0, 258.562
37.8475, 258.478, 0, 258.478
37.8525, 258.394, 0, 258.394
37.8575, 258.31, 0, 258.31
37.8625, 258.227, 0, 258.227
37.8675, 258.143, 0, 258.143
37.8725, 258.059, 0, 258.059
37.8775, 257.976, 0, 257.976
37.8825, 257.892, 0, 257.892
37.8875, 257.809, 0, 257.809
37.8925, 257.725, 0, 257.725
37.8975, 257.642, 0, 257.642
37.9025, 257.558, 0, 257.558
37.9075, 257.475, 0, 257.475
37.9125, 257.391, 0, 257.391
37.9175, 257.308, 0, 257.308
37.9225, 257.224, 0, 257.224
37.9275, 257.141, 0, 257.141
37.9325, 257.058, 0, 257.058
37.9375, 256.974, 0, 256.974
37.9425, 256.891, 0, 256.891
37.9475, 256.808, 0, 256.808
37.9525, 256.725, 0, 256.725
37.9575, 256.641, 0, 256.641
37.9625, 256.558, 0, 256.558
37.9675, 256.475, 0, 256.475
37.9725, 256.392, 0, 256.392
37.9775, 256.309, 0, 256.309
37.9825, 256.226, 0, 256.226
37.9875, 256.143, 0, 256.143
37.9925, 256.06, 0, 256.06
37.9975, 255.977, 0, 255.977
38.0025, 255.894, 0, 255.894
38.0075, 255.811, 0, 255.811
38.0125, 255.728, 0, 255.728
38.0175, 255.645, 0, 255.645
38.0225, 255.562, 0, 255.562
38.0275, 255.48, 0, 255.48
38.0325, 255.397, 0, 255.397
38.0375, 255.314, 0, 255.314
38.0425, 255.231, 0, 255.231
38.0475, 255.149, 0, 255.149
38.0525, 255.066, 0, 255.066
38.0575, 254.983, 0, 254.983
38.0625, 254.901, 0, 254.901
38.0675, 254.818, 0, 254.818
38.0725, 254.735, 0, 254.735
38.0775, 254.653, 0, 254.653
38.0825, 254.57, 0, 254.57
38.0875, 254.488, 0, 254.488
38.0925, 254.405, 0, 254.405
38.0975, 254.323, 0, 254.323
38.1025, 254.241, 0, 254.241
38.1075, 254.158, 0, 254.158
38.1125, 254.076, 0, 254.076
38.1175, 253.994, 0, 253.994
38.1225, 253.911, 0, 253.911
38.1275, 253.829, 0, 253.829
38.1325, 253.747, 0, 253.747
38.1375, 253.664, 0, 253.664
38.1425, 253.582, 0, 253.582
38.1475, 253.5, 0, 253.5
38.1525, 253.418, 0, 253.418
38.1575, 253.336, 0, 253.336
38.1625, 253.254, 0, 253.254
38.1675, 253.172, 0, 253.172
38.1725, 253.09, 0, 253.09
38.1775, 253.008, 0, 253.008
38.1825, 252.926, 0, 252.926
38.1875, 252.844, 0, 252.844
38.1925, 252.762, 0, 252.762
38.1975, 252.68, 0, 252.68
38.2025, 252.598, 0, 252.598
38.2075, 252.516, 0, 252.516
38.2125, 252.434, 0, 252.434
38.2175, 252.352, 0, 252.352
38.2225, 252.271, 0, 252.271
38.2275, 252.189, 0, 252.189
38.2325, 252.107, 0, 252.107
38.2375, 252.025, 0, 252.025
38.2425, 251.944, 0, 251.944
38.2475, 251.862, 0, 251.862
38.2525, 251.781, 0, 251.781
38.2575, 251.699, 0, 251.699
38.2625, 251.617, 0, 251.617
38.2675, 251.536, 0, 251.536
38.2725, 251.454, 0, 251.454
38.2775, 251.373, 0, 251.373
38.2825, 251.291, 0, 251.291
38.2875, 251.21, 0, 251.21
38.2925, 251.129, 0, 251.129
38.2975, 251.047, 0, 251.047
38.3025, 250.966, 0, 250.966
38.3075, 250.885, 0, 250.885
38.3125, 250.803, 0, 250.803
38.3175, 250.722, 0, 250.722
38.3225, 250.641, 0, 250.641
38.3275, 250.56, 0, 250.56
38.3325, 250.478, 0, 250.478
38.3375, 250.397, 0, 250.397
38.3425, 250.316, 0, 250.316
38.3475, 250.235, 0, 250.235
38.3525, 250.154, 0, 250.154
38.3575, 250.073, 0, 250.073
38.3625, 249.992, 0, 249.992
38.3675, 249.911, 0, 249.911
38.3725, 249.83, 0, 249.83
38.3775, 249.749, 0, 249.749
38.3825, 249.668, 0, 249.668
38.3875, 249.587, 0, 249.587
38.3925, 249.506, 0, 249.506
38.3975, 249.425, 0, 249.425
38.4025, 249.344, 0, 249.344
38.4075, 249.264, 0, 249.264
38.4125, 249.183, 0, 249.183
38.4175, 249.102, 0, 249.102
38.4225, 249.021, 0, 249.021
38.4275, 248.941, 0, 248.941
38.4325, 248.86, 0, 248.86
38.4375, 248.779, 0, 248.779
38.4425, 248.699, 0, 248.699
38.4475, 248.618, 0, 248.618
38.4525, 248.538, 0, 248.538
38.4575, 248.457, 0, 248.457
38.4625, 248.416, 0, 248.416
38.4675, 248.336, 0, 248.336
38.4725, 248.255, 0, 248.255
38.4775, 248.175, 0, 248.175
38.4825, 248.094, 0, 248.094
38.4875, 248.014, 0, 248.014
38.4925, 247.934, 0, 247.934
38.4975, 247.853, 0, 247.853
38.5025, 247.773, 0, 247.773
38.5075, 247.693, 0, 247.693
38.5125, 247.613, 0, 247.613
38.5175, 247.532, 0, 247.532
38.5225, 247.452, 0, 247.452
38.5275, 247.372, 0, 247.372
