Energy (keV), Spectra Total, Spectra Lines, Spectra Bremsstrahlung
4.0425, 7.51224, 0, 7.51224
4.0475, 7.49824, 0, 7.49824
4.0525, 7.48424, 0, 7.48424
4.0575, 7.47024, 0, 7.47024
4.0625, 7.45624, 0, 7.45624
4.0675, 7.44224, 0, 7.44224
4.0725, 7.42824, 0, 7.42824
4.0775, 7.41424, 0, 7.41424
4.0825, 7.40024, 0, 7.40024
4.0875, 7.38624, 0, 7.38624
4.0925, 7.37223, 0, 7.37223
4.0975, 7.35823, 0, 7.35823
4.1025, 7.34423, 0, 7.34423
4.1075, 7.33021, 0, 7.33021
4.1125, 7.3162, 0, 7.3162
4.1175, 7.30219, 0, 7.30219
4.1225, 7.28818, 0, 7.28818
4.1275, 7.27416, 0, 7.27416
4.1325, 7.26015, 0, 7.26015
4.1375, 7.24614, 0, 7.24614
4.1425, 7.23255, 0, 7.23255
4.1475, 7.21969, 0, 7.21969
4.1525, 7.20682, 0, 7.20682
4.1575, 7.19395, 0, 7.19395
4.1625, 7.18108, 0, 7.18108
4.1675, 7.16821, 0, 7.16821
4.1725, 7.15534, 0, 7.15534
4.1775, 7.14246, 0, 7.14246
4.1825, 7.12958, 0, 7.12958
4.1875, 7.11671, 0, 7.11671
4.1925, 7.10383, 0, 7.10383
4.1975, 7.09095, 0, 7.09095
4.2025, 7.07807, 0, 7.07807
4.2075, 7.06519, 0, 7.06519
4.2125, 7.05231, 0, 7.05231
4.2175, 7.03944, 0, 7.03944
4.2225, 7.02656, 0, 7.02656
4.2275, 7.01368, 0, 7.01368
4.2325, 7.0008, 0, 7.0008
4.2375, 6.98791, 0, 6.98791
4.2425, 6.97503, 0, 6.97503
4.2475, 6.96214, 0, 6.96214
4.2525, 6.94925, 0, 6.94925
4.2575, 6.93636, 0, 6.93636
4.2625, 6.92347, 0, 6.92347
4.2675, 6.91059, 0, 6.91059
4.2725, 6.8977, 0, 6.8977
4.2775, 6.88481, 0, 6.88481
4.2825, 6.87192, 0, 6.87192
4.2875, 6.85903, 0, 6.85903
4.2925, 6.84614, 0, 6.84614
4.2975, 6.83337, 0, 6.83337
4.3025, 6.82151, 0, 6.82151
4.3075, 6.80964, 0, 6.80964
4.3125, 6.79777, 0, 6.79777
4.3175, 6.7859, 0, 6.7859
4.3225, 6.77402, 0, 6.77402
4.3275, 6.76215, 0, 6.76215
4.3325, 6.75028, 0, 6.75028
4.3375, 6.7384, 0, 6.7384
4.3425, 6.72653, 0, 6.72653
4.3475, 6.71465, 0, 6.71465
4.3525, 6.70278, 0, 6.70278
4.3575, 6.69091, 0, 6.69091
4.3625, 6.67903, 0, 6.67903
4.3675, 6.66716, 0, 6.66716
4.3725, 6.65528, 0, 6.65528
4.3775, 6.6434, 0, 6.6434
4.3825, 6.63152, 0, 6.63152
4.3875, 6.61964, 0, 6.61964
4.3925, 6.60776, 0, 6.60776
4.3975, 6.59588, 0, 6.59588
4.4025, 6.58399, 0, 6.58399
4.4075, 6.57211, 0, 6.57211
4.4125, 6.56023, 0, 6.56023
4.4175, 6.54834, 0, 6.54834
4.4225, 6.53646, 0, 6.53646
4.4275, 6.52458, 0, 6.52458
4.4325, 6.51269, 0, 6.51269
4.4375, 6.50081, 0, 6.50081
4.4425, 6.48893, 0, 6.48893
4.4475, 6.47704, 0, 6.47704
4.4525, 6.46515, 0, 6.46515
4.4575, 6.45407, 0, 6.45407
4.4625, 6.44311, 0, 6.44311
4.4675, 6.43215, 0, 6.43215
4.4725, 6.42119, 0, 6.42119
4.4775, 6.41022, 0, 6.41022
4.4825, 6.39926, 0, 6.39926
4.4875, 6.3883, 0, 6.3883
4.4925, 6.37734, 0, 6.37734
4.4975, 6.36637, 0, 6.36637
4.5025, 6.35541, 0, 6.35541
4.5075, 6.34445, 0, 6.34445
4.5125, 6.33348, 0, 6.33348
4.5175, 6.32252, 0, 6.32252
4.5225, 6.31155, 0, 6.31155
4.5275, 6.30058, 0, 6.30058
4.5325, 6.28961, 0, 6.28961
4.5375, 6.27864, 0, 6.27864
4.5425, 6.26767, 0, 6.26767
4.5475, 6.2567, 0, 6.2567
4.5525, 6.24573, 0, 6.24573
4.5575, 6.23476, 0, 6.23476
4.5625, 6.22379, 0, 6.22379
4.5675, 6.21282, 0, 6.21282
4.5725, 6.20185, 0, 6.20185
4.5775, 6.19088, 0, 6.19088
4.5825, 6.17991, 0, 6.17991
4.5875, 6.16894, 0, 6.16894
4.5925, 6.15797, 0, 6.15797
4.5975, 6.14699, 0, 6.14699
4.6025, 6.13601, 0, 6.13601
4.6075, 6.12504, 0, 6.12504
4.6125, 6.11458, 0, 6.11458
4.6175, 6.10445, 0, 6.10445
4.6225, 6.09431, 0, 6.09431
4.6275, 6.08417, 0, 6.08417
4.6325, 6.07403, 0, 6.07403
4.6375, 6.06389, 0, 6.06389
4.6425, 6.05375, 0, 6.05375
4.6475, 6.04361, 0, 6.04361
4.6525, 6.03347, 0, 6.03347
4.6575, 6.02333, 0, 6.02333
4.6625, 6.01319, 0, 6.01319
4.6675, 6.00305, 0, 6.00305
4.6725, 5.9929, 0, 5.9929
4.6775, 5.98276, 0, 5.98276
4.6825, 5.97261, 0, 5.97261
4.6875, 5.96247, 0, 5.96247
4.6925, 5.95232, 0, 5.95232
4.6975, 5.94218, 0, 5.94218
4.7025, 5.93203, 0, 5.93203
4.7075, 5.92188, 0, 5.92188
4.7125, 5.91174, 0, 5.91174
4.7175, 5.90159, 0, 5.90159
4.7225, 5.89145, 0, 5.89145
4.7275, 5.8813, 0, 5.8813
4.7325, 5.87115, 0, 5.87115
4.7375, 5.86101, 0, 5.86101
4.7425, 5.85086, 0, 5.85086
4.7475, 5.84071, 0, 5.84071
4.7525, 5.83056, 0, 5.83056
4.7575, 5.82041, 0, 5.82041
4.7625, 5.81026, 0, 5.81026
4.7675, 5.80039, 0, 5.80039
4.7725, 5.79099, 0, 5.79099
4.7775, 5.7816, 0, 5.7816
4.7825, 5.7722, 0, 5.7722
4.7875, 5.76281, 0, 5.76281
4.7925, 5.75341, 0, 5.75341
4.7975, 5.74402, 0, 5.74402
4.8025, 5.73462, 0, 5.73462
4.8075, 5.72522, 0, 5.72522
4.8125, 5.71583, 0, 5.71583
4.8175, 5.70643, 0, 5.70643
4.8225, 5.69703, 0, 5.69703
4.8275, 5.68763, 0, 5.68763
4.8325, 5.67823, 0, 5.67823
4.8375, 5.66883, 0, 5.66883
4.8425, 5.65943, 0, 5.65943
4.8475, 5.65003, 0, 5.65003
4.8525, 5.64063, 0, 5.64063
4.8575, 5.63123, 0, 5.63123
4.8625, 5.62183, 0, 5.62183
4.8675, 5.61243, 0, 5.61243
4.8725, 5.60303, 0, 5.60303
4.8775, 5.59362, 0, 5.59362
4.8825, 5.58422, 0, 5.58422
4.8875, 5.57482, 0, 5.57482
4.8925, 5.56542, 0, 5.56542
4.8975, 5.55602, 0, 5.55602
4.9025, 5.54661, 0, 5.54661
4.9075, 5.53721, 0, 5.53721
4.9125, 5.5278, 0, 5.5278
4.9175, 5.5184, 0, 5.5184
4.9225, 5.50908, 0, 5.50908
4.9275, 5.50036, 0, 5.50036
4.9325, 5.49164, 0, 5.49164
4.9375, 5.48292, 0, 5.48292
4.9425, 5.4742, 0, 5.4742
4.9475, 5.46548, 0, 5.46548
4.9525, 5.45677, 0, 5.45677
4.9575, 5.44805, 0, 5.44805
4.9625, 5.43933, 0, 5.43933
4.9675, 5.43061, 0, 5.43061
4.9725, 5.42189, 0, 5.42189
4.9775, 5.41317, 0, 5.41317
4.9825, 5.40444, 0, 5.40444
4.9875, 5.39572, 0, 5.39572
4.9925, 5.387, 0, 5.387
4.9975, 5.37828, 0, 5.37828
5.0025, 5.36955, 0, 5.36955
5.0075, 5.36083, 0, 5.36083
5.0125, 5.35211, 0, 5.35211
5.0175, 5.34338, 0, 5.34338
5.0225, 5.33466, 0, 5.33466
5.0275, 5.32594, 0, 5.32594
5.0325, 5.31721, 0, 5.31721
5.0375, 5.30849, 0, 5.30849
5.0425, 5.29977, 0, 5.29977
5.0475, 5.29104, 0, 5.29104
5.0525, 5.28232, 0, 5.28232
5.0575, 5.27359, 0, 5.27359
5.0625, 5.26487, 0, 5.26487
5.0675, 5.25614, 0, 5.25614
5.0725, 5.24741, 0, 5.24741
5.0775, 5.23869, 0, 5.23869
5.0825, 5.23051, 0, 5.23051
5.0875, 5.22241, 0, 5.22241
5.0925, 5.21431, 0, 5.21431
5.0975, 5.20621, 0, 5.20621
5.1025, 5.19812, 0, 5.19812
5.1075, 5.19002, 0, 5.19002
5.1125, 5.18192, 0, 5.18192
5.1175, 5.17382, 0, 5.17382
5.1225, 5.16572, 0, 5.16572
5.1275, 5.15762, 0, 5.15762
5.1325, 5.14952, 0, 5.14952
5.1375, 5.14142, 0, 5.14142
5.1425, 5.13332, 0, 5.13332
5.1475, 5.12522, 0, 5.12522
5.1525, 5.11712, 0, 5.11712
5.1575, 5.10901, 0, 5.10901
5.1625, 5.10091, 0, 5.10091
5.1675, 5.09281, 0, 5.09281
5.1725, 5.08471, 0, 5.08471
5.1775, 5.0766, 0, 5.0766
5.1825, 5.0685, 0, 5.0685
5.1875, 5.0604, 0, 5.0604
5.1925, 5.0523, 0, 5.0523
5.1975, 5.04419, 0, 5.04419
5.2025, 5.03609, 0, 5.03609
5.2075, 5.02799, 0, 5.02799
5.2125, 5.01988, 0, 5.01988
5.2175, 5.01178, 0, 5.01178
5.2225, 5.00368, 0, 5.00368
5.2275, 4.99557, 0, 4.99557
5.2325, 4.98747, 0, 4.98747
5.2375, 4.97972, 0, 4.97972
5.2425, 4.97219, 0, 4.97219
5.2475, 4.96466, 0, 4.96466
5.2525, 4.95712, 0, 4.95712
5.2575, 4.94959, 0, 4.94959
5.2625, 4.94206, 0, 4.94206
5.2675, 4.93453, 0, 4.93453
5.2725, 4.92699, 0, 4.92699
5.2775, 4.91946, 0, 4.91946
5.2825, 4.91193, 0, 4.91193
5.2875, 4.90439, 0, 4.90439
5.2925, 4.89686, 0, 4.89686
5.2975, 4.88933, 0, 4.88933
5.3025, 4.8818, 0, 4.8818
5.3075, 4.87426, 0, 4.87426
5.3125, 4.86673, 0, 4.86673
5.3175, 4.85919, 0, 4.85919
5.3225, 4.85166, 0, 4.85166
5.3275, 4.84412, 0, 4.84412
5.3325, 4.83659, 0, 4.83659
5.3375, 4.82905, 0, 4.82905
5.3425, 4.82151, 0, 4.82151
5.3475, 4.81398, 0, 4.81398
5.3525, 4.80644, 0, 4.80644
5.3575, 4.79891, 0, 4.79891
5.3625, 4.79137, 0, 4.79137
5.3675, 4.78384, 0, 4.78384
5.3725, 4.7763, 0, 4.7763
5.3775, 4.76876, 0, 4.76876
5.3825, 4.76123, 0, 4.76123
5.3875, 4.75369, 0, 4.75369
5.3925, 4.74635, 0, 4.74635
5.3975, 4.73934, 0, 4.73934
5.4025, 4.73233, 0, 4.73233
5.4075, 4.72532, 0, 4.72532
5.4125, 4.71831, 0, 4.71831
5.4175, 4.7113, 0, 4.7113
5.4225, 4.70429, 0, 4.70429
5.4275, 4.69728, 0, 4.69728
5.4325, 4.69027, 0, 4.69027
5.4375, 4.68325, 0, 4.68325
5.4425, 4.67624, 0, 4.67624
5.4475, 4.66923, 0, 4.66923
5.4525, 4.66222, 0, 4.66222
5.4575, 4.65521, 0, 4.65521
5.4625, 4.6482, 0, 4.6482
5.4675, 4.64119, 0, 4.64119
5.4725, 4.63418, 0, 4.63418
5.4775, 4.62716, 0, 4.62716
5.4825, 4.62015, 0, 4.62015
5.4875, 4.61314, 0, 4.61314
5.4925, 4.60612, 0, 4.60612
5.4975, 4.59911, 0, 4.59911
5.5025, 4.5921, 0, 4.5921
5.5075, 4.58508, 0, 4.58508
5.5125, 4.57807, 0, 4.57807
5.5175, 4.57106, 0, 4.57106
5.5225, 4.56404, 0, 4.56404
5.5275, 4.55703, 0, 4.55703
5.5325, 4.55002, 0, 4.55002
5.5375, 4.543, 0, 4.543
5.5425, 4.53599, 0, 4.53599
5.5475, 4.52903, 0, 4.52903
5.5525, 4.5225, 0, 4.5225
5.5575, 4.51597, 0, 4.51597
5.5625, 4.50943, 0, 4.50943
5.5675, 4.5029, 0, 4.5029
5.5725, 4.49636, 0, 4.49636
5.5775, 4.48983, 0, 4.48983
5.5825, 4.48329, 0, 4.48329
5.5875, 4.47675, 0, 4.47675
5.5925, 4.47022, 0, 4.47022
5.5975, 4.46368, 0, 4.46368
5.6025, 4.45715, 0, 4.45715
5.6075, 4.45061, 0, 4.45061
5.6125, 4.44408, 0, 4.44408
5.6175, 4.43754, 0, 4.43754
5.6225, 4.431, 0, 4.431
5.6275, 4.42447, 0, 4.42447
5.6325, 4.41793, 0, 4.41793
5.6375, 4.41139, 0, 4.41139
5.6425, 4.40486, 0, 4.40486
5.6475, 4.39832, 0, 4.39832
5.6525, 4.39179, 0, 4.39179
5.6575, 4.38525, 0, 4.38525
5.6625, 4.37871, 0, 4.37871
5.6675, 4.37217, 0, 4.37217
5.6725, 4.36563, 0, 4.36563
5.6775, 4.3591, 0, 4.3591
5.6825, 4.35256, 0, 4.35256
5.6875, 4.34602, 0, 4.34602
5.6925, 4.33948, 0, 4.33948
5.6975, 4.33294, 0, 4.33294
5.7025, 4.32641, 0, 4.32641
5.7075, 4.32025, 0, 4.32025
5.7125, 4.31416, 0, 4.31416
5.7175, 4.30806, 0, 4.30806
5.7225, 4.30196, 0, 4.30196
5.7275, 4.29587, 0, 4.29587
5.7325, 4.28977, 0, 4.28977
5.7375, 4.28367, 0, 4.28367
5.7425, 4.27758, 0, 4.27758
5.7475, 4.27148, 0, 4.27148
5.7525, 4.26538, 0, 4.26538
5.7575, 4.25928, 0, 4.25928
5.7625, 4.25319, 0, 4.25319
5.7675, 4.24709, 0, 4.24709
5.7725, 4.24099, 0, 4.24099
5.7775, 4.23489, 0, 4.23489
5.7825, 4.22879, 0, 4.22879
5.7875, 4.22269, 0, 4.22269
5.7925, 4.2166, 0, 4.2166
5.7975, 4.2105, 0, 4.2105
5.8025, 4.2044, 0, 4.2044
5.8075, 4.1983, 0, 4.1983
5.8125, 4.1922, 0, 4.1922
5.8175, 4.1861, 0, 4.1861
5.8225, 4.18, 0, 4.18
5.8275, 4.17391, 0, 4.17391
5.8325, 4.16781, 0, 4.16781
5.8375, 4.16171, 0, 4.16171
5.8425, 4.15561, 0, 4.15561
5.8475, 4.14951, 0, 4.14951
5.8525, 4.14341, 0, 4.14341
5.8575, 4.13731, 0, 4.13731
5.8625, 4.13146, 0, 4.13146
5.8675, 4.12577, 0, 4.12577
5.8725, 4.12008, 0, 4.12008
5.8775, 4.11439, 0, 4.11439
5.8825, 4.1087, 0, 4.1087
5.8875, 4.10301, 0, 4.10301
5.8925, 4.09732, 0, 4.09732
5.8975, 4.09163, 0, 4.09163
5.9025, 4.08593, 0, 4.08593
5.9075, 4.08024, 0, 4.08024
5.9125, 4.07455, 0, 4.07455
5.9175, 4.06886, 0, 4.06886
5.9225, 4.06317, 0, 4.06317
5.9275, 4.05748, 0, 4.05748
5.9325, 4.05178, 0, 4.05178
5.9375, 4.04609, 0, 4.04609
5.9425, 4.0404, 0, 4.0404
5.9475, 4.03471, 0, 4.03471
5.9525, 4.02901, 0, 4.02901
5.9575, 4.02332, 0, 4.02332
5.9625, 4.01763, 0, 4.01763
5.9675, 4.01194, 0, 4.01194
5.9725, 4.00624, 0, 4.00624
5.9775, 4.00055, 0, 4.00055
5.9825, 3.99486, 0, 3.99486
5.9875, 3.98916, 0, 3.98916
5.9925, 3.98347, 0, 3.98347
5.9975, 3.97778, 0, 3.97778
6.0025, 3.97209, 0, 3.97209
6.0075, 3.96639, 0, 3.96639
6.0125, 3.9607, 0, 3.9607
6.0175, 3.95515, 0, 3.95515
6.0225, 3.94983, 0, 3.94983
6.0275, 3.94451, 0, 3.94451
6.0325, 3.9392, 0, 3.9392
6.0375, 3.93388, 0, 3.93388
6.0425, 3.92856, 0, 3.92856
6.0475, 3.92324, 0, 3.92324
6.0525, 3.91793, 0, 3.91793
6.0575, 3.91261, 0, 3.91261
6.0625, 3.90729, 0, 3.90729
6.0675, 3.90197, 0, 3.90197
6.0725, 3.89666, 0, 3.89666
6.0775, 3.89134, 0, 3.89134
6.0825, 3.88602, 0, 3.88602
6.0875, 3.8807, 0, 3.8807
6.0925, 3.87539, 0, 3.87539
6.0975, 3.87007, 0, 3.87007
6.1025, 3.86475, 0, 3.86475
6.1075, 3.85943, 0, 3.85943
6.1125, 3.85411, 0, 3.85411
6.1175, 3.8488, 0, 3.8488
6.1225, 3.84348, 0, 3.84348
6.1275, 3.83816, 0, 3.83816
6.1325, 3.83284, 0, 3.83284
6.1375, 3.82752, 0, 3.82752
6.1425, 3.8222, 0, 3.8222
6.1475, 3.81688, 0, 3.81688
6.1525, 3.81156, 0, 3.81156
6.1575, 3.80625, 0, 3.80625
6.1625, 3.80093, 0, 3.80093
6.1675, 3.79561, 0, 3.79561
6.1725, 3.79033, 0, 3.79033
6.1775, 3.78536, 0, 3.78536
6.1825, 3.78039, 0, 3.78039
6.1875, 3.77542, 0, 3.77542
6.1925, 3.77045, 0, 3.77045
6.1975, 3.76547, 0, 3.76547
6.2025, 3.7605, 0, 3.7605
6.2075, 3.75553, 0, 3.75553
6.2125, 3.75056, 0, 3.75056
6.2175, 3.74559, 0, 3.74559
6.2225, 3.74062, 0, 3.74062
6.2275, 3.73564, 0, 3.73564
6.2325, 3.73067, 0, 3.73067
6.2375, 3.7257, 0, 3.7257
6.2425, 3.72073, 0, 3.72073
6.2475, 3.71575, 0, 3.71575
6.2525, 3.71078, 0, 3.71078
6.2575, 3.70581, 0, 3.70581
6.2625, 3.70084, 0, 3.70084
6.2675, 3.69586, 0, 3.69586
6.2725, 3.69089, 0, 3.69089
6.2775, 3.68592, 0, 3.68592
6.2825, 3.68095, 0, 3.68095
6.2875, 3.67597, 0, 3.67597
6.2925, 3.671, 0, 3.671
6.2975, 3.66603, 0, 3.66603
6.3025, 3.66105, 0, 3.66105
6.3075, 3.65608, 0, 3.65608
6.3125, 3.65111, 0, 3.65111
6.3175, 3.64613, 0, 3.64613
6.3225, 3.64116, 0, 3.64116
6.3275, 3.63619, 0, 3.63619
6.3325, 3.6315, 0, 3.6315
6.3375, 3.62685, 0, 3.62685
6.3425, 3.62219, 0, 3.62219
6.3475, 3.61754, 0, 3.61754
6.3525, 3.61289, 0, 3.61289
6.3575, 3.60824, 0, 3.60824
6.3625, 3.60359, 0, 3.60359
6.3675, 3.59894, 0, 3.59894
6.3725, 3.59428, 0, 3.59428
6.3775, 3.58963, 0, 3.58963
6.3825, 3.58498, 0, 3.58498
6.3875, 3.58033, 0, 3.58033
6.3925, 3.57568, 0, 3.57568
6.3975, 3.57103, 0, 3.57103
6.4025, 3.56637, 0, 3.56637
6.4075, 3.56172, 0, 3.56172
6.4125, 3.55707, 0, 3.55707
6.4175, 3.55242, 0, 3.55242
6.4225, 3.54777, 0, 3.54777
6.4275, 3.54312, 0, 3.54312
6.4325, 3.53846, 0, 3.53846
6.4375, 3.53381, 0, 3.53381
6.4425, 3.52916, 0, 3.52916
6.4475, 3.52451, 0, 3.52451
6.4525, 3.51985, 0, 3.51985
6.4575, 3.5152, 0, 3.5152
6.4625, 3.51055, 0, 3.51055
6.4675, 3.5059, 0, 3.5059
6.4725, 3.50124, 0, 3.50124
6.4775, 3.49659, 0, 3.49659
6.4825, 3.49194, 0, 3.49194
6.4875, 3.48747, 0, 3.48747
6.4925, 3.48312, 0, 3.48312
6.4975, 3.47876, 0, 3.47876
6.5025, 3.47441, 0, 3.47441
6.5075, 3.47006, 0, 3.47006
6.5125, 3.4657, 0, 3.4657
6.5175, 3.46135, 0, 3.46135
6.5225, 3.457, 0, 3.457
6.5275, 3.45264, 0, 3.45264
6.5325, 3.44829, 0, 3.44829
6.5375, 3.44394, 0, 3.44394
6.5425, 3.43958, 0, 3.43958
6.5475, 3.43523, 0, 3.43523
6.5525, 3.43087, 0, 3.43087
6.5575, 3.42652, 0, 3.42652
6.5625, 3.42217, 0, 3.42217
6.5675, 3.41781, 0, 3.41781
6.5725, 3.41346, 0, 3.41346
6.5775, 3.4091, 0, 3.4091
6.5825, 3.40475, 0, 3.40475
6.5875, 3.40039, 0, 3.40039
6.5925, 3.39604, 0, 3.39604
6.5975, 3.39169, 0, 3.39169
6.6025, 3.38733, 0, 3.38733
6.6075, 3.38298, 0, 3.38298
6.6125, 3.37862, 0, 3.37862
6.6175, 3.37427, 0, 3.37427
6.6225, 3.36991, 0, 3.36991
6.6275, 3.36556, 0, 3.36556
6.6325, 3.36121, 0, 3.36121
6.6375, 3.35685, 0, 3.35685
6.6425, 3.3526, 0, 3.3526
6.6475, 3.34852, 0, 3.34852
6.6525, 3.34445, 0, 3.34445
6.6575, 3.34037, 0, 3.34037
6.6625, 3.33629, 0, 3.33629
6.6675, 3.33222, 0, 3.33222
6.6725, 3.32814, 0, 3.32814
6.6775, 3.32406, 0, 3.32406
6.6825, 3.31999, 0, 3.31999
6.6875, 3.31591, 0, 3.31591
6.6925, 3.31183, 0, 3.31183
6.6975, 3.30776, 0, 3.30776
6.7025, 3.30368, 0, 3.30368
6.7075, 3.2996, 0, 3.2996
6.7125, 3.29553, 0, 3.29553
6.7175, 3.29145, 0, 3.29145
6.7225, 3.28737, 0, 3.28737
6.7275, 3.2833, 0, 3.2833
6.7325, 3.27922, 0, 3.27922
6.7375, 3.27514, 0, 3.27514
6.7425, 3.27106, 0, 3.27106
6.7475, 3.26699, 0, 3.26699
6.7525, 3.26291, 0, 3.26291
6.7575, 3.25883, 0, 3.25883
6.7625, 3.25476, 0, 3.25476
6.7675, 3.25068, 0, 3.25068
6.7725, 3.2466, 0, 3.2466
6.7775, 3.24252, 0, 3.24252
6.7825, 3.23845, 0, 3.23845
6.7875, 3.23437, 0, 3.23437
6.7925, 3.23029, 0, 3.23029
6.7975, 3.22624, 0, 3.22624
6.8025, 3.22243, 0, 3.22243
6.8075, 3.21861, 0, 3.21861
6.8125, 3.21479, 0, 3.21479
6.8175, 3.21097, 0, 3.21097
6.8225, 3.20715, 0, 3.20715
6.8275, 3.20333, 0, 3.20333
6.8325, 3.19951, 0, 3.19951
6.8375, 3.19569, 0, 3.19569
6.8425, 3.19188, 0, 3.19188
6.8475, 3.18806, 0, 3.18806
6.8525, 3.18424, 0, 3.18424
6.8575, 3.18042, 0, 3.18042
6.8625, 3.1766, 0, 3.1766
6.8675, 3.17278, 0, 3.17278
6.8725, 3.16896, 0, 3.16896
6.8775, 3.16514, 0, 3.16514
6.8825, 3.16132, 0, 3.16132
6.8875, 3.1575, 0, 3.1575
6.8925, 3.15368, 0, 3.15368
6.8975, 3.14986, 0, 3.14986
6.9025, 3.14604, 0, 3.14604
6.9075, 3.14222, 0, 3.14222
6.9125, 3.1384, 0, 3.1384
6.9175, 3.13458, 0, 3.13458
6.9225, 3.13077, 0, 3.13077
6.9275, 3.12695, 0, 3.12695
6.9325, 3.12313, 0, 3.12313
6.9375, 3.11931, 0, 3.11931
6.9425, 3.11549, 0, 3.11549
6.9475, 3.11167, 0, 3.11167
6.9525, 3.10785, 0, 3.10785
6.9575, 3.10424, 0, 3.10424
6.9625, 3.10066, 0, 3.10066
6.9675, 3.09708, 0, 3.09708
6.9725, 3.0935, 0, 3.0935
6.9775, 3.08993, 0, 3.08993
6.9825, 3.08635, 0, 3.08635
6.9875, 3.08277, 0, 3.08277
6.9925, 3.07919, 0, 3.07919
6.9975, 3.07561, 0, 3.07561
7.0025, 3.07203, 0, 3.07203
7.0075, 3.06846, 0, 3.06846
7.0125, 3.06488, 0, 3.06488
7.0175, 3.0613, 0, 3.0613
7.0225, 3.05772, 0, 3.05772
7.0275, 3.05414, 0, 3.05414
7.0325, 3.05056, 0, 3.05056
7.0375, 3.04698, 0, 3.04698
7.0425, 3.04341, 0, 3.04341
7.0475, 3.03983, 0, 3.03983
7.0525, 3.03625, 0, 3.03625
7.0575, 3.03267, 0, 3.03267
7.0625, 3.02909, 0, 3.02909
7.0675, 3.02551, 0, 3.02551
7.0725, 3.02193, 0, 3.02193
7.0775, 3.01835, 0, 3.01835
7.0825, 3.01478, 0, 3.01478
7.0875, 3.0112, 0, 3.0112
7.0925, 3.00762, 0, 3.00762
7.0975, 3.00404, 0, 3.00404
7.1025, 3.00046, 0, 3.00046
7.1075, 2.99688, 0, 2.99688
7.1125, 2.99344, 0, 2.99344
7.1175, 2.99009, 0, 2.99009
7.1225, 2.98674, 0, 2.98674
7.1275, 2.98338, 0, 2.98338
7.1325, 2.98003, 0, 2.98003
7.1375, 2.97667, 0, 2.97667
7.1425, 2.97332, 0, 2.97332
7.1475, 2.96997, 0, 2.96997
7.1525, 2.96661, 0, 2.96661
7.1575, 2.96326, 0, 2.96326
7.1625, 2.95991, 0, 2.95991
7.1675, 2.95655, 0, 2.95655
7.1725, 2.9532, 0, 2.9532
7.1775, 2.94985, 0, 2.94985
7.1825, 2.94649, 0, 2.94649
7.1875, 2.94314, 0, 2.94314
7.1925, 2.93978, 0, 2.93978
7.1975, 2.93643, 0, 2.93643
7.2025, 2.93308, 0, 2.93308
7.2075, 2.92972, 0, 2.92972
7.2125, 2.92637, 0, 2.92637
7.2175, 2.92301, 0, 2.92301
7.2225, 2.91966, 0, 2.91966
7.2275, 2.91631, 0, 2.91631
