Trajectory index, Trajectory type, X (A), Y (A), Z (A), E (keV), indexRegion, collisionType
36, 1, 4812.72, 980.866, 8357.7, 3.52691, 0, 5
36, 1, 4846.12, 986.435, 8392.78, 3.48081, 0, 5
36, 1, 4847.95, 986.646, 8394.73, 3.47826, 0, 5
36, 1, 4868.62, 993.208, 8418.81, 3.44732, 0, 5
36, 1, 4880.18, 995.146, 8429.86, 3.43184, 0, 5
36, 1, 4946.42, 1008.7, 8487.74, 3.34608, 0, 5
36, 1, 4980.4, 1015.56, 8518.59, 3.30056, 0, 5
36, 1, 5000.13, 1021.37, 8537.43, 3.27294, 0, 5
36, 1, 5040.62, 1032.5, 8573.36, 3.21788, 0, 5
36, 1, 5070.39, 1036.69, 8605.24, 3.17371, 0, 5
36, 1, 5116.4, 1043.43, 8662.28, 3.0988, 0, 5
36, 1, 5125.27, 1041.8, 8674.49, 3.08309, 0, 5
36, 1, 5254.14, 1026.61, 8793.58, 2.90017, 0, 5
36, 1, 5271.05, 1022.73, 8806.83, 2.87653, 0, 5
36, 1, 5310.62, 1010.67, 8853.39, 2.80866, 0, 5
36, 1, 5310.28, 1010.73, 8850.99, 2.80597, 0, 5
36, 1, 5305.98, 1012.17, 8823.23, 2.7748, 0, 5
36, 1, 5302.62, 1013.18, 8811.04, 2.76063, 0, 5
36, 1, 5290.14, 1021.72, 8766.73, 2.70815, 0, 5
36, 1, 5282.47, 1027.52, 8732.5, 2.66778, 0, 5
36, 1, 5280.04, 1028.95, 8726.31, 2.65997, 0, 5
36, 1, 5277.09, 1031.43, 8717.89, 2.64933, 0, 5
36, 1, 5264.33, 1039.2, 8684.32, 2.60698, 0, 5
36, 1, 5260.95, 1040.14, 8672.74, 2.59288, 0, 5
36, 1, 5260.24, 1040.17, 8668.98, 2.5884, 0, 5
36, 1, 5259.57, 1038.85, 8666.62, 2.58513, 0, 5
36, 1, 5258.14, 1036.99, 8662.63, 2.57971, 0, 5
36, 1, 5245.17, 1019.11, 8618.32, 2.5216, 0, 5
36, 1, 5238.52, 1005.43, 8589.52, 2.48277, 0, 5
36, 1, 5235.07, 1001.74, 8579.99, 2.46977, 0, 5
36, 1, 5233.63, 998.818, 8570, 2.45707, 0, 5
36, 1, 5229.61, 993.242, 8559.79, 2.44215, 0, 5
36, 1, 5229.62, 993.139, 8559.49, 2.44176, 0, 5
36, 1, 5228.09, 987.668, 8540.62, 2.41774, 0, 5
36, 1, 5225.97, 980.576, 8501.62, 2.36907, 0, 5
36, 1, 5225.61, 979.879, 8495.82, 2.36178, 0, 5
36, 1, 5225.69, 976.839, 8415.23, 2.26132, 0, 5
36, 1, 5224.37, 976.85, 8371.7, 2.20545, 0, 5
36, 1, 5223.56, 975.707, 8359.27, 2.18914, 0, 5
36, 1, 5222.64, 973.912, 8351.17, 2.1782, 0, 5
36, 1, 5222.47, 973.671, 8350.59, 2.17734, 0, 5
36, 1, 5222.72, 973.462, 8349.76, 2.17618, 0, 5
36, 1, 5222.98, 973.219, 8348.8, 2.17483, 0, 5
36, 1, 5224.12, 972.089, 8344.28, 2.16852, 0, 5
36, 1, 5224.93, 971.217, 8341.16, 2.1641, 0, 5
36, 1, 5233.29, 966.808, 8310.7, 2.12199, 0, 5
36, 1, 5234.17, 966.423, 8307.36, 2.11733, 0, 5
36, 1, 5237.25, 966.058, 8297.1, 2.10297, 0, 5
36, 1, 5257.41, 956.658, 8185.01, 1.94916, 0, 5
36, 1, 5258.46, 955.966, 8180.18, 1.94211, 0, 5
36, 1, 5264.26, 949.062, 8128.46, 1.86764, 0, 5
36, 1, 5267.82, 935.423, 8123.09, 1.8457, 0, 5
36, 1, 5254.62, 943.53, 8109.27, 1.81527, 0, 5
36, 1, 5241.57, 949.833, 8101.67, 1.79102, 0, 5
36, 1, 5212.89, 953.201, 8086.22, 1.74206, 0, 5
36, 1, 5197.48, 951.012, 8078.76, 1.7158, 0, 5
36, 1, 5191.31, 946.546, 8074.42, 1.70233, 0, 5
36, 1, 5182.43, 939.934, 8067.62, 1.68227, 0, 5
36, 1, 5174.19, 929.068, 8059.99, 1.65796, 0, 5
36, 1, 5160.71, 917.408, 8052.45, 1.62757, 0, 5
36, 1, 5160.36, 917.144, 8052.33, 1.62685, 0, 5
36, 1, 5130.29, 893.288, 8040.9, 1.56319, 0, 5
36, 1, 5125.44, 890.621, 8039.57, 1.55391, 0, 5
36, 1, 5116.86, 886.655, 8034.47, 1.53634, 0, 5
36, 1, 5110.47, 884.297, 8030.43, 1.52329, 0, 5
36, 1, 5100.45, 879.053, 8024.08, 1.50179, 0, 5
36, 1, 5099.48, 878.469, 8023.55, 1.4997, 0, 5
36, 1, 5096.39, 876.786, 8021.54, 1.49292, 0, 5
36, 1, 5093.38, 875.456, 8020.95, 1.48732, 0, 5
36, 1, 5088.67, 874.291, 8019.73, 1.47891, 0, 5
36, 1, 5082.52, 872.7, 8017.31, 1.46742, 0, 5
36, 1, 5079.59, 871.77, 8016.86, 1.46217, 0, 5
36, 1, 5078.62, 872.511, 8015.73, 1.45934, 0, 5
36, 1, 5064.37, 881.791, 8002.36, 1.42252, 0, 5
36, 1, 5047.19, 909.355, 8003.97, 1.3663, 0, 5
36, 1, 5032.01, 936.141, 8001.63, 1.31156, 0, 5
36, 1, 5031.88, 936.352, 8001.56, 1.31109, 0, 5
36, 1, 5020.62, 941.35, 7996.47, 1.28685, 0, 5
36, 1, 5014.68, 943.718, 7993.4, 1.27381, 0, 5
36, 1, 5018.05, 944.521, 7999.6, 1.26066, 0, 5
36, 1, 5019.98, 944.618, 8002.31, 1.25447, 0, 5
36, 1, 5020.57, 944.635, 8002.84, 1.25299, 0, 5
36, 1, 5021.08, 944.627, 8003.29, 1.25172, 0, 5
36, 1, 5022.22, 944.676, 8004.61, 1.24846, 0, 5
36, 1, 5036.36, 945.916, 8017.96, 1.21196, 0, 5
36, 1, 5046.11, 947.055, 8027.97, 1.18522, 0, 5
36, 1, 5050.3, 948.521, 8033.72, 1.17119, 0, 5
36, 1, 5053.07, 949.395, 8036.37, 1.16353, 0, 5
36, 1, 5056.67, 950.973, 8039.18, 1.1541, 0, 5
36, 1, 5057.59, 951.582, 8040.02, 1.15137, 0, 5
36, 1, 5099.32, 952.076, 8043.18, 1.06909, 0, 5
36, 1, 5100.66, 952.132, 8043.44, 1.06627, 0, 5
36, 1, 5104.24, 952.089, 8044.17, 1.05875, 0, 5
36, 1, 5110.94, 952.374, 8050.54, 1.03965, 0, 5
36, 1, 5111.28, 952.648, 8051.13, 1.03813, 0, 5
36, 1, 5113.12, 954.047, 8051.92, 1.03303, 0, 5
36, 1, 5127.03, 970.487, 8060.49, 0.984449, 0, 5
36, 1, 5131.66, 976.926, 8061.5, 0.967219, 0, 5
36, 1, 5132.2, 977.768, 8061.76, 0.964975, 0, 5
36, 1, 5132.53, 978.332, 8061.77, 0.963548, 0, 5
36, 1, 5134.09, 983.953, 8060.52, 0.95053, 0, 5
36, 1, 5136.5, 989.115, 8060.07, 0.937971, 0, 5
36, 1, 5136.8, 989.828, 8060.14, 0.936253, 0, 5
36, 1, 5140.62, 998.49, 8061.22, 0.915115, 0, 5
36, 1, 5141.12, 1000, 8061.6, 0.911438, 0, 5
36, 1, 5142.92, 1004.19, 8062.5, 0.900976, 0, 5
36, 1, 5152.13, 1022.95, 8068.23, 0.851857, 0, 5
36, 1, 5156.65, 1033.14, 8071.09, 0.82494, 0, 5
36, 1, 5165.57, 1057.42, 8081.28, 0.758753, 0, 5
36, 1, 5165.82, 1058.25, 8081.6, 0.75645, 0, 5
36, 1, 5166.46, 1059.56, 8082.63, 0.751994, 0, 5
36, 1, 5167.4, 1061.78, 8084.12, 0.744914, 0, 5
36, 1, 5170.86, 1074.66, 8091.61, 0.706412, 0, 5
36, 1, 5177.56, 1074.11, 8089.11, 0.687858, 0, 5
36, 1, 5186.19, 1073.98, 8083.6, 0.660955, 0, 5
36, 1, 5190.68, 1071.28, 8080.56, 0.644725, 0, 5
36, 1, 5195.27, 1071.69, 8074.2, 0.623382, 0, 5
36, 1, 5196.5, 1071.97, 8072.67, 0.617918, 0, 5
36, 1, 5196.65, 1075.48, 8070.55, 0.606545, 0, 5
36, 1, 5197.52, 1083.35, 8068.7, 0.58374, 0, 5
36, 1, 5200.01, 1109.48, 8064.73, 0.507939, 0, 5
36, 1, 5214.24, 1149.99, 8058.7, 0.375382, 0, 5
36, 1, 5214.53, 1150.72, 8058.65, 0.372639, 0, 5
36, 1, 5216.98, 1156.94, 8058.5, 0.349126, 0, 5
36, 1, 5217.19, 1156.98, 8058.39, 0.34825, 0, 5
36, 1, 5224.07, 1162.18, 8047.8, 0.298848, 0, 5
36, 1, 5227.43, 1164.59, 8042.62, 0.273403, 0, 5
36, 1, 5227.42, 1169.95, 8030.41, 0.220434, 0, 5
36, 1, 5232.96, 1163.39, 8027.49, 0.181622, 0, 5
36, 1, 5252.69, 1143.28, 8014.9, 0.0416855, 0, 5
37, 1, 7.94952e-009, 9.16396e-008, 0, 10, 1, 1
37, 1, 7.94952e-009, 9.16396e-008, 12.0285, 9.98809, 1, 5
37, 1, 0.810645, -0.251842, 50, 9.95045, 1, 2
37, 1, 5.46423, -1.69757, 267.979, 9.85471, 0, 5
37, 1, 6.0665, -3.28607, 311.994, 9.83523, 0, 5
37, 1, 8.92523, -8.73029, 406.584, 9.79323, 0, 5
37, 1, -12.5841, -26.4431, 483.221, 9.75698, 0, 5
37, 1, -18.5997, -31.7684, 503.528, 9.74725, 0, 5
37, 1, -32.0846, -41.3944, 550.962, 9.72483, 0, 5
37, 1, -69.5524, -66.8642, 656.519, 9.6735, 0, 5
37, 1, -96.683, -84.0965, 720.125, 9.64152, 0, 5
37, 1, -99.6357, -87.4789, 729.106, 9.637, 0, 5
37, 1, -161.74, -167.514, 894.178, 9.54984, 0, 5
37, 1, -183.399, -191.026, 949.324, 9.52095, 0, 5
37, 1, -202.218, -210.457, 999.267, 9.49515, 0, 5
37, 1, -256.755, -267.529, 1172.04, 9.40868, 0, 5
37, 1, -264.654, -279.095, 1196.44, 9.39579, 0, 5
37, 1, -279.292, -300.984, 1237.98, 9.37322, 0, 5
37, 1, -290.03, -326.509, 1331.79, 9.32825, 0, 5
37, 1, -305.913, -365.64, 1451.39, 9.26973, 0, 5
37, 1, -323.273, -404.765, 1550.21, 9.2198, 0, 5
37, 1, -337.114, -435.049, 1629.06, 9.17995, 0, 5
37, 1, -369.725, -453.002, 1716.04, 9.13575, 0, 5
37, 1, -375.131, -456.135, 1731.01, 9.12815, 0, 5
37, 1, -379.823, -458.145, 1740.97, 9.1229, 0, 5
37, 1, -388.667, -461.415, 1758.48, 9.11356, 0, 5
37, 1, -389.502, -461.683, 1760.03, 9.11273, 0, 5
37, 1, -470.014, -491.05, 1956.12, 9.0122, 0, 5
37, 1, -527.791, -506.55, 2068.48, 8.9519, 0, 5
37, 1, -527.894, -517.396, 2133.07, 8.92071, 0, 5
37, 1, -529.028, -518.883, 2143.38, 8.91571, 0, 5
37, 1, -544.754, -539.365, 2257.84, 8.85966, 0, 5
37, 1, -557.565, -553.718, 2347.07, 8.81585, 0, 5
37, 1, -567.63, -564.169, 2409.29, 8.78507, 0, 5
37, 1, -572.286, -565.064, 2427.09, 8.77617, 0, 5
37, 1, -585.606, -564.742, 2470.72, 8.75412, 0, 5
37, 1, -590.279, -565.592, 2482.34, 8.74803, 0, 5
37, 1, -605.109, -572.669, 2515.84, 8.72995, 0, 5
37, 1, -632.883, -584.055, 2573.56, 8.69837, 0, 5
37, 1, -647.738, -589.777, 2604.43, 8.68146, 0, 5
37, 1, -651.583, -591.114, 2611.29, 8.67758, 0, 5
37, 1, -666.569, -594.669, 2636.82, 8.66304, 0, 5
37, 1, -714.317, -595.135, 2720.07, 8.61618, 0, 5
37, 1, -790.64, -605.871, 2846.82, 8.54345, 0, 5
37, 1, -851.884, -596.675, 2968.64, 8.47601, 0, 5
37, 1, -870.551, -592.122, 3005.49, 8.45538, 0, 5
37, 1, -950.765, -563.63, 3236, 8.33317, 0, 5
37, 1, -981.555, -557.268, 3342.9, 8.27713, 0, 5
37, 1, -1008.21, -552.22, 3436.41, 8.22791, 0, 5
37, 1, -1035.47, -549.936, 3515.52, 8.18541, 0, 5
37, 1, -1047.93, -554.597, 3557.41, 8.163, 0, 5
37, 1, -1088.92, -568.44, 3654.67, 8.10863, 0, 5
37, 1, -1193.56, -594.02, 3816.22, 8.00893, 0, 5
37, 1, -1255.73, -606.604, 3899.97, 7.95448, 0, 5
37, 1, -1284.25, -616.803, 3969.28, 7.91508, 0, 5
37, 1, -1293.06, -620.867, 3989.61, 7.9033, 0, 5
37, 1, -1294.11, -621.176, 3991.37, 7.90221, 0, 5
37, 1, -1313.52, -626.73, 4026.44, 7.88103, 0, 5
37, 1, -1392.98, -646.26, 4202.1, 7.77936, 0, 5
37, 1, -1400.55, -647.15, 4221.3, 7.76842, 0, 5
37, 1, -1401.9, -646.458, 4224.33, 7.76662, 0, 5
37, 1, -1430.46, -633.435, 4288.95, 7.72851, 0, 5
37, 1, -1497.82, -592.564, 4468.93, 7.6239, 0, 5
37, 1, -1525.75, -583.273, 4519.62, 7.59237, 0, 5
37, 1, -1542.8, -576.084, 4551.5, 7.57248, 0, 5
37, 1, -1570.64, -564.322, 4613.74, 7.53507, 0, 5
37, 1, -1585.52, -556.898, 4653.05, 7.5119, 0, 5
37, 1, -1640.87, -531.737, 4785.45, 7.43264, 0, 5
37, 1, -1651.99, -526.848, 4807.93, 7.41863, 0, 5
37, 1, -1656.97, -525.391, 4816.81, 7.41298, 0, 5
37, 1, -1699.45, -513.37, 4861.38, 7.37851, 0, 5
37, 1, -1775.96, -500.08, 4944.06, 7.31596, 0, 5
37, 1, -1776.81, -499.971, 4945.04, 7.31524, 0, 5
37, 1, -1844.54, -501.229, 5021.33, 7.25862, 0, 5
37, 1, -1892.14, -498.971, 5068.28, 7.22127, 0, 5
37, 1, -1933.15, -497.46, 5107.16, 7.18959, 0, 5
37, 1, -1956.43, -495.93, 5130.51, 7.17103, 0, 5
37, 1, -1964.73, -495.378, 5139.03, 7.16432, 0, 5
37, 1, -1975.13, -495.104, 5149.46, 7.15602, 0, 5
37, 1, -1988.35, -495.36, 5162.88, 7.14539, 0, 5
37, 1, -2042.98, -496.408, 5218.74, 7.10125, 0, 5
37, 1, -2085.13, -496.299, 5267.36, 7.06474, 0, 5
37, 1, -2196.66, -501.118, 5385.85, 6.97198, 0, 5
37, 1, -2249.64, -511.393, 5433.93, 6.93039, 0, 5
37, 1, -2287.98, -517.731, 5464.61, 6.90178, 0, 5
37, 1, -2320.39, -527.945, 5486.78, 6.87826, 0, 5
37, 1, -2376.69, -554.043, 5534.76, 6.83266, 0, 5
37, 1, -2554.93, -605.995, 5717.71, 6.68039, 0, 5
37, 1, -2595.88, -606.383, 5756.43, 6.64691, 0, 5
37, 1, -2624.11, -605.411, 5785.25, 6.62285, 0, 5
37, 1, -2671.12, -591.408, 5831.15, 6.58268, 0, 5
37, 1, -2767.58, -555.329, 5924.79, 6.49907, 0, 5
37, 1, -2837.74, -525.603, 6001.15, 6.43365, 0, 5
37, 1, -2862.38, -514.952, 6032.17, 6.40858, 0, 5
37, 1, -2885.43, -498.038, 6068.57, 6.38022, 0, 5
37, 1, -2905.78, -486.592, 6100.99, 6.35565, 0, 5
37, 1, -2923.24, -477.835, 6128.72, 6.33473, 0, 5
37, 1, -3022.05, -422.487, 6305.29, 6.20507, 0, 5
37, 1, -3027.62, -419.798, 6314.64, 6.19803, 0, 5
37, 1, -3029.92, -431.772, 6311.69, 6.19015, 0, 5
37, 1, -3036.44, -459.458, 6305.05, 6.17178, 0, 5
37, 1, -3051.85, -518.684, 6288.19, 6.13178, 0, 5
37, 1, -3059.91, -560.588, 6280.55, 6.10433, 0, 5
37, 1, -3062.48, -573.372, 6277.45, 6.09581, 0, 5
37, 1, -3071.14, -607.7, 6266.88, 6.07231, 0, 5
37, 1, -3075.4, -623.297, 6261.84, 6.06151, 0, 5
37, 1, -3073.21, -628.634, 6258.64, 6.05729, 0, 5
37, 1, -3069.08, -639.132, 6253.27, 6.04931, 0, 5
37, 1, -3054.64, -671.787, 6235.26, 6.02373, 0, 5
37, 1, -3052.04, -677.28, 6233.45, 6.01966, 0, 5
37, 1, -3043.48, -705.743, 6221.94, 5.9992, 0, 5
37, 1, -3033.11, -748.231, 6203.77, 5.96871, 0, 5
37, 1, -3029.77, -764.103, 6195.96, 5.95708, 0, 5
37, 1, -3018.91, -812.751, 6169.87, 5.92068, 0, 5
37, 1, -3011.49, -839.995, 6151.98, 5.89896, 0, 5
37, 1, -3006.64, -871.228, 6137.08, 5.87618, 0, 5
37, 1, -3000.75, -902.835, 6123.34, 5.85333, 0, 5
37, 1, -2996.15, -925.627, 6112.56, 5.83653, 0, 5
37, 1, -2997.42, -929.178, 6110.14, 5.83359, 0, 5
37, 1, -3001.69, -941.347, 6102.31, 5.82368, 0, 5
37, 1, -3016.92, -981.199, 6076.4, 5.79083, 0, 5
37, 1, -3021.03, -993.301, 6067.29, 5.78047, 0, 5
37, 1, -3022.14, -1027.4, 6042.08, 5.7524, 0, 5
37, 1, -3025, -1038.51, 6033.91, 5.74305, 0, 5
37, 1, -3084.44, -1147.63, 5974.6, 5.65152, 0, 5
37, 1, -3094.53, -1170.88, 5961.96, 5.63247, 0, 5
37, 1, -3100.54, -1185.26, 5954, 5.62067, 0, 5
37, 1, -3129.99, -1238.87, 5928.96, 5.57603, 0, 5
37, 1, -3152.84, -1270.54, 5920.67, 5.54891, 0, 5
37, 1, -3203.3, -1337.74, 5905.33, 5.49066, 0, 5
37, 1, -3218.08, -1356.1, 5900.02, 5.47406, 0, 5
37, 1, -3225.86, -1366.9, 5897.46, 5.46473, 0, 5
37, 1, -3231.85, -1375.9, 5895.24, 5.45712, 0, 5
37, 1, -3258.19, -1410.69, 5899.78, 5.42683, 0, 5
37, 1, -3280.62, -1448.65, 5900.13, 5.39628, 0, 5
37, 1, -3285.13, -1455.77, 5900.84, 5.39039, 0, 5
37, 1, -3307.1, -1495.84, 5906.38, 5.35833, 0, 5
37, 1, -3310.96, -1505.54, 5907.81, 5.35095, 0, 5
37, 1, -3331.04, -1576.5, 5922.72, 5.29827, 0, 5
37, 1, -3336.62, -1597.71, 5927.24, 5.28247, 0, 5
37, 1, -3339.69, -1606.52, 5929.01, 5.27575, 0, 5
37, 1, -3345.84, -1622.28, 5932.73, 5.2635, 0, 5
37, 1, -3382.83, -1715.53, 5963.85, 5.18905, 0, 5
37, 1, -3390.11, -1730.94, 5969.18, 5.17627, 0, 5
37, 1, -3391.82, -1734.56, 5970.65, 5.1732, 0, 5
37, 1, -3405.93, -1758.98, 5978.57, 5.15218, 0, 5
37, 1, -3425.54, -1797, 5989.48, 5.12039, 0, 5
37, 1, -3427.33, -1801.15, 5990.97, 5.11695, 0, 5
37, 1, -3428.21, -1802.89, 5991.49, 5.11549, 0, 5
37, 1, -3433.38, -1819.18, 5995.66, 5.10275, 0, 5
37, 1, -3482.6, -1915.31, 6016.93, 5.02294, 0, 5
37, 1, -3529.96, -2036.68, 6037.18, 4.92624, 0, 5
37, 1, -3556.73, -2103.06, 6050.31, 4.87211, 0, 5
37, 1, -3561.04, -2113.91, 6053.18, 4.86309, 0, 5
37, 1, -3579.92, -2166.5, 6070.92, 4.81906, 0, 5
37, 1, -3583.47, -2175.93, 6074.53, 4.81098, 0, 5
37, 1, -3606.71, -2223.03, 6085.4, 4.77038, 0, 5
37, 1, -3620.44, -2252.74, 6092.84, 4.74482, 0, 5
37, 1, -3640.96, -2301.52, 6103.13, 4.7036, 0, 5
37, 1, -3641.52, -2303.14, 6103.37, 4.70227, 0, 5
37, 1, -3644, -2310.63, 6103.87, 4.69619, 0, 5
37, 1, -3646.79, -2326.2, 6102.75, 4.68397, 0, 5
37, 1, -3647.84, -2343.04, 6101.51, 4.67092, 0, 5
37, 1, -3654.96, -2415.58, 6115.64, 4.61351, 0, 5
37, 1, -3656.19, -2433.92, 6119.6, 4.59884, 0, 5
37, 1, -3656.48, -2451.16, 6122.59, 4.58515, 0, 5
37, 1, -3656.06, -2460.96, 6123.59, 4.57742, 0, 5
37, 1, -3653.35, -2508.7, 6129.03, 4.53966, 0, 5
37, 1, -3642.23, -2615.31, 6141.11, 4.45451, 0, 5
37, 1, -3633.4, -2691.86, 6152.75, 4.39215, 0, 5
37, 1, -3632.77, -2697.86, 6156.44, 4.38643, 0, 5
37, 1, -3632.17, -2710.09, 6165.23, 4.37423, 0, 5
37, 1, -3622.85, -2759.75, 6197.67, 4.32554, 0, 5
37, 1, -3617.85, -2783.26, 6214.9, 4.30137, 0, 5
37, 1, -3616.69, -2801.89, 6229.11, 4.28212, 0, 5
37, 1, -3610.35, -2877.93, 6284.02, 4.20471, 0, 5
37, 1, -3611.05, -2945.72, 6332.94, 4.13498, 0, 5
37, 1, -3596.69, -3026.44, 6397.08, 4.04709, 0, 5
37, 1, -3594.22, -3045.19, 6411.23, 4.02684, 0, 5
37, 1, -3592.88, -3057.49, 6420.34, 4.01362, 0, 5
37, 1, -3593.4, -3073.64, 6435.05, 3.99477, 0, 5
37, 1, -3594.42, -3096.33, 6455.81, 3.96815, 0, 5
37, 1, -3595.23, -3100.78, 6460.3, 3.96261, 0, 5
37, 1, -3600.68, -3121.3, 6481.31, 3.9366, 0, 5
37, 1, -3604.59, -3145.18, 6504.07, 3.90755, 0, 5
37, 1, -3605.29, -3168.32, 6528.04, 3.87826, 0, 5
37, 1, -3606.59, -3192.88, 6559, 3.84331, 0, 5
37, 1, -3607.41, -3198.42, 6567, 3.83463, 0, 5
37, 1, -3612.12, -3216.53, 6593.68, 3.8056, 0, 5
37, 1, -3612.12, -3229.21, 6613.17, 3.78477, 0, 5
37, 1, -3608.62, -3254.84, 6651.59, 3.74311, 0, 5
37, 1, -3608.56, -3268.53, 6664.59, 3.726, 0, 5
37, 1, -3607.21, -3294.43, 6695.35, 3.68942, 0, 5
37, 1, -3606, -3312.46, 6714.81, 3.6651, 0, 5
37, 1, -3603.67, -3342.72, 6747.32, 3.62418, 0, 5
37, 1, -3603.15, -3345.59, 6750.84, 3.61994, 0, 5
37, 1, -3602.32, -3353.15, 6759.57, 3.60919, 0, 5
37, 1, -3602.51, -3355.95, 6762.6, 3.60536, 0, 5
37, 1, -3604.89, -3396.93, 6805.46, 3.55012, 0, 5
37, 1, -3610.45, -3448.74, 6836.25, 3.49317, 0, 5
37, 1, -3611.76, -3475.86, 6851.11, 3.46371, 0, 5
37, 1, -3613, -3495.67, 6861.18, 3.4424, 0, 5
37, 1, -3614.08, -3501, 6863.17, 3.43683, 0, 5
37, 1, -3627.93, -3547.98, 6882.73, 3.38606, 0, 5
37, 1, -3627.74, -3564.21, 6890.31, 3.36864, 0, 5
37, 1, -3628.78, -3591.99, 6906.73, 3.33711, 0, 5
37, 1, -3674.21, -3692.26, 6915.98, 3.22854, 0, 5
37, 1, -3710.43, -3764.98, 6918.05, 3.14681, 0, 5
37, 1, -3712.47, -3792.64, 6916.64, 3.11838, 0, 5
37, 1, -3712.37, -3796.84, 6917.4, 3.11398, 0, 5
37, 1, -3699.49, -3890.29, 6936.4, 3.01473, 0, 5
37, 1, -3683.4, -3994.09, 6952.47, 2.90265, 0, 5
37, 1, -3678.71, -4035.47, 6957.53, 2.85722, 0, 5
37, 1, -3660.32, -4155.61, 6965.1, 2.72392, 0, 5
37, 1, -3657.73, -4166.7, 6965.99, 2.711, 0, 5
37, 1, -3655.14, -4177.49, 6966.22, 2.69841, 0, 5
37, 1, -3653.17, -4183.44, 6966.75, 2.69125, 0, 5
37, 1, -3637.29, -4231.94, 6970.89, 2.63286, 0, 5
37, 1, -3628.07, -4258.82, 6978.02, 2.59894, 0, 5
37, 1, -3621.3, -4273.76, 6987.87, 2.5766, 0, 5
37, 1, -3618.66, -4278.24, 6990.24, 2.56988, 0, 5
37, 1, -3622.64, -4312.87, 6958.11, 2.5141, 0, 5
37, 1, -3622.89, -4390.64, 6886.43, 2.38776, 0, 5
37, 1, -3620.91, -4410.59, 6868.43, 2.35444, 0, 5
37, 1, -3636.39, -4412.55, 6877.69, 2.33179, 0, 5
37, 1, -3644.95, -4413.62, 6883.71, 2.31856, 0, 5
37, 1, -3650.32, -4414.07, 6887.93, 2.30993, 0, 5
37, 1, -3651.55, -4413.99, 6888.73, 2.30807, 0, 5
37, 1, -3686.45, -4407.74, 6916.94, 2.25075, 0, 5
37, 1, -3709.75, -4407.29, 6941.58, 2.20712, 0, 5
37, 1, -3710.87, -4407.37, 6943.78, 2.2039, 0, 5
37, 1, -3734.24, -4415.97, 6985.87, 2.14008, 0, 5
37, 1, -3739.62, -4418.49, 6995.68, 2.12482, 0, 5
37, 1, -3743, -4419.56, 7003.16, 2.11376, 0, 5
37, 1, -3745.9, -4420.31, 7009.68, 2.10414, 0, 5
37, 1, -3768.44, -4397.29, 7038.16, 2.04628, 0, 5
37, 1, -3780.85, -4382.89, 7055.5, 2.01101, 0, 5
37, 1, -3792.93, -4378.24, 7066.71, 1.98728, 0, 5
37, 1, -3794.94, -4377.26, 7069.42, 1.98237, 0, 5
37, 1, -3795.19, -4377.16, 7069.77, 1.98175, 0, 5
37, 1, -3797.45, -4375.99, 7075.17, 1.97339, 0, 5
37, 1, -3802.55, -4372.67, 7087.5, 1.9541, 0, 5
37, 1, -3802.85, -4371.91, 7089.21, 1.95142, 0, 5
37, 1, -3820.89, -4356.95, 7138.32, 1.87449, 0, 5
37, 1, -3826.36, -4349.35, 7158.13, 1.84271, 0, 5
37, 1, -3829.79, -4342.08, 7180.1, 1.80836, 0, 5
37, 1, -3830.67, -4340.47, 7186.19, 1.79893, 0, 5
37, 1, -3831.12, -4338.14, 7194.85, 1.78554, 0, 5
37, 1, -3832.61, -4335.89, 7212.21, 1.75923, 0, 5
37, 1, -3835.02, -4330.07, 7222.39, 1.74113, 0, 5
37, 1, -3834.78, -4329.85, 7222.58, 1.74055, 0, 5
37, 1, -3809.58, -4311.74, 7245.59, 1.68174, 0, 5
37, 1, -3807.25, -4310.4, 7247.53, 1.67659, 0, 5
37, 1, -3789.84, -4298.63, 7266.09, 1.63286, 0, 5
37, 1, -3730.15, -4256.63, 7321.33, 1.48772, 0, 5
37, 1, -3708.15, -4239.78, 7337.78, 1.43353, 0, 5
37, 1, -3687.05, -4225.16, 7335.16, 1.38912, 0, 5
37, 1, -3685.06, -4223.54, 7334.68, 1.38456, 0, 5
37, 1, -3682.83, -4222.6, 7334.4, 1.38027, 0, 5
37, 1, -3671.39, -4210.6, 7331.48, 1.35061, 0, 5
37, 1, -3668.21, -4207.37, 7330.51, 1.34233, 0, 5
37, 1, -3655.91, -4194.98, 7326.76, 1.31034, 0, 5
37, 1, -3656.65, -4194.87, 7325.25, 1.30728, 0, 5
37, 1, -3654.02, -4191.12, 7335.71, 1.28648, 0, 5
37, 1, -3653.42, -4191.41, 7337.6, 1.28278, 0, 5
37, 1, -3639.92, -4203.61, 7370.97, 1.21276, 0, 5
37, 1, -3635.82, -4207.11, 7384.15, 1.18563, 0, 5
37, 1, -3635.21, -4207.6, 7385.79, 1.18211, 0, 5
37, 1, -3634.39, -4208.04, 7387.33, 1.17863, 0, 5
37, 1, -3621.29, -4212.14, 7404.47, 1.13605, 0, 5
37, 1, -3611.79, -4220.67, 7415.89, 1.10209, 0, 5
37, 1, -3617.18, -4217.72, 7409.67, 1.08444, 0, 5
37, 1, -3621.48, -4215.75, 7403.15, 1.06803, 0, 5
37, 1, -3622.77, -4219.34, 7407.65, 1.05592, 0, 5
37, 1, -3622.55, -4223.07, 7410.3, 1.04643, 0, 5
37, 1, -3622.26, -4224.02, 7410.95, 1.04396, 0, 5
